MACKIEWICZ,0,79.879,24460
MACGILLIVRAY,0,79.879,24461
MACDOWELL,0,79.88,24462
MACBETH,0,79.88,24463
MABEE,0,79.88,24464
LUNDBLAD,0,79.881,24465
LOVVORN,0,79.881,24466
LOVINGS,0,79.881,24467
LORETO,0,79.882,24468
LINZ,0,79.882,24469
LINWOOD,0,79.882,24470
LINNELL,0,79.883,24471
LINEBAUGH,0,79.883,24472
LINDSTEDT,0,79.884,24473
LINDBLOOM,0,79.884,24474
LINDA,0,79.884,24475
LIMBERG,0,79.885,24476
LIEBIG,0,79.885,24477
LICKTEIG,0,79.885,24478
LICHTENBERG,0,79.886,24479
LICARI,0,79.886,24480
LEX,0,79.886,24481
LEWISON,0,79.887,24482
LEVARIO,0,79.887,24483
LEVAR,0,79.888,24484
LEPPER,0,79.888,24485
LENZEN,0,79.888,24486
LENDERMAN,0,79.889,24487
LEMARR,0,79.889,24488
LEINEN,0,79.889,24489
LEIDER,0,79.89,24490
LEGRANDE,0,79.89,24491
LEFORT,0,79.891,24492
LEBLEU,0,79.891,24493
LEASK,0,79.891,24494
LEARN,0,79.892,24495
LEACOCK,0,79.892,24496
LAZANO,0,79.892,24497
LAWALIN,0,79.893,24498
LAVEN,0,79.893,24499
LAPLACA,0,79.893,24500
LANT,0,79.894,24501
LANGSAM,0,79.894,24502
LANGONE,0,79.895,24503
LANDRESS,0,79.895,24504
LANDEN,0,79.895,24505
LANDE,0,79.896,24506
LAMORTE,0,79.896,24507
LAIRSEY,0,79.896,24508
LAIDLAW,0,79.897,24509
LAFFIN,0,79.897,24510
LACKNER,0,79.897,24511
LACAZE,0,79.898,24512
LABUDA,0,79.898,24513
LABREE,0,79.899,24514
LABELLA,0,79.899,24515
LABAR,0,79.899,24516
KYER,0,79.9,24517
KUYPER,0,79.9,24518
KULINSKI,0,79.9,24519
KULIG,0,79.901,24520
KUHNERT,0,79.901,24521
KUCHERA,0,79.901,24522
KUBICEK,0,79.902,24523
KRUCKEBERG,0,79.902,24524
KRUCHTEN,0,79.903,24525
KRIDER,0,79.903,24526
KOTCH,0,79.903,24527
KORNFELD,0,79.904,24528
KOREN,0,79.904,24529
KOOGLER,0,79.904,24530
KOLL,0,79.905,24531
KOLE,0,79.905,24532
KOHNKE,0,79.906,24533
KOHLI,0,79.906,24534
KOFOED,0,79.906,24535
KOELLING,0,79.907,24536
KLUTH,0,79.907,24537
KLUMP,0,79.907,24538
KLOPFENSTEIN,0,79.908,24539
KLIPPEL,0,79.908,24540
KLINGE,0,79.908,24541
KLETT,0,79.909,24542
KLEMP,0,79.909,24543
KLEIS,0,79.91,24544
KLANN,0,79.91,24545
KITZMAN,0,79.91,24546
KINNAN,0,79.911,24547
KINGSBERRY,0,79.911,24548
KIND,0,79.911,24549
KINA,0,79.912,24550
KILMON,0,79.912,24551
KILLPACK,0,79.912,24552
KILBANE,0,79.913,24553
KIJOWSKI,0,79.913,24554
KIES,0,79.914,24555
KIERSTEAD,0,79.914,24556
KETTERING,0,79.914,24557
KESSELMAN,0,79.915,24558
KENTON,0,79.915,24559
KENNINGTON,0,79.915,24560
KENISTON,0,79.916,24561
KEHRER,0,79.916,24562
KEARL,0,79.916,24563
KEALA,0,79.917,24564
KASSA,0,79.917,24565
KASAHARA,0,79.918,24566
KANTZ,0,79.918,24567
KALIN,0,79.918,24568
KAINA,0,79.919,24569
JUPIN,0,79.919,24570
JUNTUNEN,0,79.919,24571
JUARES,0,79.92,24572
JOYNES,0,79.92,24573
JOVEL,0,79.92,24574
JOOS,0,79.921,24575
JN,0,79.921,24576
JIGGETTS,0,79.922,24577
JERVIS,0,79.922,24578
JERABEK,0,79.922,24579
JENNISON,0,79.923,24580
JASO,0,79.923,24581
JANZ,0,79.923,24582
IZATT,0,79.924,24583
ISHIBASHI,0,79.924,24584
IANNOTTI,0,79.925,24585
HYMAS,0,79.925,24586
HUNEKE,0,79.925,24587
HULET,0,79.926,24588
HOUGEN,0,79.926,24589
HORVAT,0,79.926,24590
HORSTMANN,0,79.927,24591
HOPPLE,0,79.927,24592
HOLTKAMP,0,79.927,24593
HOLSTEN,0,79.928,24594
HOHENSTEIN,0,79.928,24595
HOEFLE,0,79.929,24596
HOBACK,0,79.929,24597
HINEY,0,79.929,24598
HIEMSTRA,0,79.93,24599
HERWIG,0,79.93,24600
HERTER,0,79.93,24601
HERRIOTT,0,79.931,24602
HERMSEN,0,79.931,24603
HERDMAN,0,79.931,24604
HERDER,0,79.932,24605
HERBIG,0,79.932,24606
HEM,0,79.933,24607
HELPER,0,79.933,24608
HELLING,0,79.933,24609
HELBIG,0,79.934,24610
HEITKAMP,0,79.934,24611
HEINRICHS,0,79.934,24612
HEINECKE,0,79.935,24613
HEILEMAN,0,79.935,24614
HEFFLEY,0,79.935,24615
HEAVRIN,0,79.936,24616
HEASTON,0,79.936,24617
HAYMAKER,0,79.937,24618
HAUENSTEIN,0,79.937,24619
HARTLAGE,0,79.937,24620
HARLIN,0,79.938,24621
HARIG,0,79.938,24622
HARDENBROOK,0,79.938,24623
HANKIN,0,79.939,24624
HAMITER,0,79.939,24625
HAGENS,0,79.94,24626
HAGEL,0,79.94,24627
GRIZZELL,0,79.94,24628
GRIEST,0,79.941,24629
GRIESE,0,79.941,24630
GRIEF,0,79.941,24631
GRENNAN,0,79.942,24632
GRADEN,0,79.942,24633
GOSSE,0,79.942,24634
GORDER,0,79.943,24635
GOLDIN,0,79.943,24636
GOATLEY,0,79.944,24637
GILLESPI,0,79.944,24638
GILBRIDE,0,79.944,24639
GIEL,0,79.945,24640
GIANNI,0,79.945,24641
GHOSTON,0,79.945,24642
GETTER,0,79.946,24643
GERSHMAN,0,79.946,24644
GEISINGER,0,79.946,24645
GEHRINGER,0,79.947,24646
GEDEON,0,79.947,24647
GEBERT,0,79.948,24648
GAXIOLA,0,79.948,24649
GAWRONSKI,0,79.948,24650
GAU,0,79.949,24651
GATHRIGHT,0,79.949,24652
GATCHELL,0,79.949,24653
GARGIULO,0,79.95,24654
GARG,0,79.95,24655
GALANG,0,79.95,24656
GADISON,0,79.951,24657
FYOCK,0,79.951,24658
FURNISS,0,79.952,24659
FURBY,0,79.952,24660
FUNNELL,0,79.952,24661
FRIZELL,0,79.953,24662
FRENKEL,0,79.953,24663
FREEBURG,0,79.953,24664
FRANKHOUSER,0,79.954,24665
FRANCHI,0,79.954,24666
FOULGER,0,79.955,24667
FORMBY,0,79.955,24668
FORKEY,0,79.955,24669
FONTE,0,79.956,24670
FOLSON,0,79.956,24671
FOLLETTE,0,79.956,24672
FLICKER,0,79.957,24673
FLAVORS,0,79.957,24674
FLAVELL,0,79.957,24675
FINEGAN,0,79.958,24676
FILL,0,79.958,24677
FILIPPINI,0,79.959,24678
FERENCZ,0,79.959,24679
FERENCE,0,79.959,24680
FENNESSEY,0,79.96,24681
FEGGINS,0,79.96,24682
FEEHAN,0,79.96,24683
FAZZINO,0,79.961,24684
FAZENBAKER,0,79.961,24685
FAUSTO,0,79.961,24686
FAUNCE,0,79.962,24687
FARRAJ,0,79.962,24688
FARNELL,0,79.963,24689
FARLER,0,79.963,24690
FARABEE,0,79.963,24691
FALKOWSKI,0,79.964,24692
FACIO,0,79.964,24693
ETZLER,0,79.964,24694
ETHINGTON,0,79.965,24695
ESTERLINE,0,79.965,24696
ESPER,0,79.965,24697
ESKER,0,79.966,24698
ERXLEBEN,0,79.966,24699
ERICSSON,0,79.967,24700
ERICK,0,79.967,24701
ENGH,0,79.967,24702
EMLING,0,79.968,24703
ELRIDGE,0,79.968,24704
ELLENWOOD,0,79.968,24705
ELFRINK,0,79.969,24706
EKHOFF,0,79.969,24707
EISERT,0,79.969,24708
EIS,0,79.97,24709
EIFERT,0,79.97,24710
EICHENLAUB,0,79.971,24711
EGNOR,0,79.971,24712
EGGEBRECHT,0,79.971,24713
EDLIN,0,79.972,24714
EDBERG,0,79.972,24715
EBLE,0,79.972,24716
EBER,0,79.973,24717
EASLER,0,79.973,24718
DUWE,0,79.974,24719
DUTTA,0,79.974,24720
DUTREMBLE,0,79.974,24721
DUSSEAULT,0,79.975,24722
DURNEY,0,79.975,24723
DUNWORTH,0,79.975,24724
DUMIRE,0,79.976,24725
DUKEMAN,0,79.976,24726
DUFNER,0,79.976,24727
DUEY,0,79.977,24728
DUBLE,0,79.977,24729
DREESE,0,79.978,24730
DOZAL,0,79.978,24731
DOUVILLE,0,79.978,24732
DOUGAL,0,79.979,24733
DOOM,0,79.979,24734
DONE,0,79.979,24735
DIVER,0,79.98,24736
DITMORE,0,79.98,24737
DISTIN,0,79.98,24738
DIMUZIO,0,79.981,24739
DILDINE,0,79.981,24740
DIGNAN,0,79.982,24741
DIETERICH,0,79.982,24742
DIECKMAN,0,79.982,24743
DIDONNA,0,79.983,24744
DHILLON,0,79.983,24745
DEZERN,0,79.983,24746
DEVEREUX,0,79.984,24747
DEVALL,0,79.984,24748
DETTY,0,79.984,24749
DETAMORE,0,79.985,24750
DERKSEN,0,79.985,24751
DEREMER,0,79.986,24752
DERAS,0,79.986,24753
DENSLOW,0,79.986,24754
DENO,0,79.987,24755
DENICOLA,0,79.987,24756
DENBOW,0,79.987,24757
DEMMA,0,79.988,24758
DEMILLE,0,79.988,24759
DELISA,0,79.989,24760
DELIRA,0,79.989,24761
DELAWDER,0,79.989,24762
DELARA,0,79.99,24763
DELAHANTY,0,79.99,24764
DEJONGE,0,79.99,24765
DEININGER,0,79.991,24766
DEDIOS,0,79.991,24767
DEDERICK,0,79.991,24768
DECELLES,0,79.992,24769
DEBUS,0,79.992,24770
DEBRUYN,0,79.993,24771
DEBORDE,0,79.993,24772
DEAK,0,79.993,24773
DAUENHAUER,0,79.994,24774
DARSEY,0,79.994,24775
DARING,0,79.994,24776
DANSIE,0,79.995,24777
DALMAN,0,79.995,24778
DAKIN,0,79.995,24779
DAGLEY,0,79.996,24780
CZAJA,0,79.996,24781
CYBART,0,79.997,24782
CUTCHIN,0,79.997,24783
CURRINGTON,0,79.997,24784
CURBELO,0,79.998,24785
CROUCHER,0,79.998,24786
CRINKLAW,0,79.998,24787
CREMIN,0,79.999,24788
CRATTY,0,79.999,24789
CRANFIELD,0,79.999,24790
CRAFFORD,0,80,24791
COWHER,0,80,24792
COWBOY,0,80.001,24793
COUVILLION,0,80.001,24794
COUTURIER,0,80.001,24795
COUNTER,0,80.002,24796
CORTER,0,80.002,24797
COOMBES,0,80.002,24798
CONTOS,0,80.003,24799
CONSOLINI,0,80.003,24800
CONNAUGHTON,0,80.004,24801
CONELY,0,80.004,24802
COLTRANE,0,80.004,24803
COLLOM,0,80.005,24804
COCKETT,0,80.005,24805
CLEPPER,0,80.005,24806
CLEAVENGER,0,80.006,24807
CLARO,0,80.006,24808
CLARKIN,0,80.006,24809
CIRIACO,0,80.007,24810
CIESLA,0,80.007,24811
CICHON,0,80.008,24812
CIANCIO,0,80.008,24813
CIANCI,0,80.008,24814
CHYNOWETH,0,80.009,24815
CHUANG,0,80.009,24816
CHRZANOWSKI,0,80.009,24817
CHRISTION,0,80.01,24818
CHOLEWA,0,80.01,24819
CHIPLEY,0,80.01,24820
CHILCOTT,0,80.011,24821
CHEYNE,0,80.011,24822
CHESLOCK,0,80.012,24823
CHENEVERT,0,80.012,24824
CHEERS,0,80.012,24825
CHARLOT,0,80.013,24826
CHAGOLLA,0,80.013,24827
CHABOLLA,0,80.013,24828
CESENA,0,80.014,24829
CERUTTI,0,80.014,24830
CAVA,0,80.014,24831
CAUL,0,80.015,24832
CASSONE,0,80.015,24833
CASSIN,0,80.016,24834
CASSESE,0,80.016,24835
CASAUS,0,80.016,24836
CASALI,0,80.017,24837
CARTLEDGE,0,80.017,24838
CARSTEN,0,80.017,24839
CARDAMONE,0,80.018,24840
CARCIA,0,80.018,24841
CARBONNEAU,0,80.018,24842
CARBONI,0,80.019,24843
CARABELLO,0,80.019,24844
CAPOZZOLI,0,80.02,24845
CAPELLA,0,80.02,24846
CAP,0,80.02,24847
CANNATA,0,80.021,24848
CAMPOVERDE,0,80.021,24849
CAMPEAU,0,80.021,24850
CAMBRE,0,80.022,24851
CAMBEROS,0,80.022,24852
CALVERY,0,80.023,24853
CALNAN,0,80.023,24854
CALMES,0,80.023,24855
CALLEY,0,80.024,24856
CALLERY,0,80.024,24857
CALISE,0,80.024,24858
CACCIOTTI,0,80.025,24859
CACCIATORE,0,80.025,24860
BUTTERBAUGH,0,80.025,24861
BURGO,0,80.026,24862
BURGAMY,0,80.026,24863
BURELL,0,80.027,24864
BUNDE,0,80.027,24865
BUMBALOUGH,0,80.027,24866
BUEL,0,80.028,24867
BUECHNER,0,80.028,24868
BUCHANNON,0,80.028,24869
BRYON,0,80.029,24870
BRUNN,0,80.029,24871
BROST,0,80.029,24872
BROADFOOT,0,80.03,24873
BRITTAN,0,80.03,24874
BREVARD,0,80.031,24875
BREDA,0,80.031,24876
BRAZEL,0,80.031,24877
BRAYBOY,0,80.032,24878
BRASIER,0,80.032,24879
BOYEA,0,80.032,24880
BOXX,0,80.033,24881
BOTH,0,80.033,24882
BOSO,0,80.033,24883
BOSIO,0,80.034,24884
BORUFF,0,80.034,24885
BORDA,0,80.035,24886
BONGIOVANNI,0,80.035,24887
BOLERJACK,0,80.035,24888
BOEDEKER,0,80.036,24889
BLYE,0,80.036,24890
BLUMSTEIN,0,80.036,24891
BLUMENFELD,0,80.037,24892
BLINN,0,80.037,24893
BLEAKLEY,0,80.038,24894
BLATTER,0,80.038,24895
BLAN,0,80.038,24896
BJORNSON,0,80.039,24897
BISIGNANO,0,80.039,24898
BILLICK,0,80.039,24899
BIENIEK,0,80.04,24900
BHATTI,0,80.04,24901
BEVACQUA,0,80.04,24902
BETTERTON,0,80.041,24903
BERRA,0,80.041,24904
BERENBAUM,0,80.042,24905
BENSINGER,0,80.042,24906
BENNEFIELD,0,80.042,24907
BELVINS,0,80.043,24908
BELSON,0,80.043,24909
BELLIN,0,80.043,24910
BEIGHLEY,0,80.044,24911
BEECROFT,0,80.044,24912
BEAUDREAU,0,80.044,24913
BAYNARD,0,80.045,24914
BAUTCH,0,80.045,24915
BAUSCH,0,80.046,24916
BASCH,0,80.046,24917
BARTLESON,0,80.046,24918
BARTHELEMY,0,80.047,24919
BARAK,0,80.047,24920
BALZANO,0,80.047,24921
BALISTRERI,0,80.048,24922
BAILER,0,80.048,24923
BAGNALL,0,80.048,24924
BAGG,0,80.049,24925
BAE,0,80.049,24926
AUSTON,0,80.05,24927
AUGUSTYN,0,80.05,24928
ASLINGER,0,80.05,24929
ASHALINTUBBI,0,80.051,24930
ARTIST,0,80.051,24931
ARJONA,0,80.051,24932
AREBALO,0,80.052,24933
ARAB,0,80.052,24934
APPELBAUM,0,80.052,24935
ANNA,0,80.053,24936
ANGST,0,80.053,24937
ANGERT,0,80.054,24938
ANGELUCCI,0,80.054,24939
ANDRY,0,80.054,24940
ANDERSSON,0,80.055,24941
AMORIM,0,80.055,24942
AMAVISCA,0,80.055,24943
ALWARD,0,80.056,24944
ALVELO,0,80.056,24945
ALVEAR,0,80.057,24946
ALUMBAUGH,0,80.057,24947
ALSOBROOK,0,80.057,24948
ALLI,0,80.058,24949
ALLGEIER,0,80.058,24950
ALLENDE,0,80.058,24951
ALDRETE,0,80.059,24952
AKIYAMA,0,80.059,24953
AHLQUIST,0,80.059,24954
ADOLPHSON,0,80.06,24955
ADDARIO,0,80.06,24956
ACOFF,0,80.061,24957
ABELSON,0,80.061,24958
ABASTA,0,80.061,24959
ZULAUF,0,80.062,24960
ZIRKIND,0,80.062,24961
ZEOLI,0,80.062,24962
ZEMLICKA,0,80.063,24963
ZAWISLAK,0,80.063,24964
ZAPPIA,0,80.063,24965
ZANELLA,0,80.064,24966
YELVINGTON,0,80.064,24967
YEATMAN,0,80.064,24968
YANNI,0,80.065,24969
WRAGG,0,80.065,24970
WISSING,0,80.065,24971
WISCHMEIER,0,80.066,24972
WIRTA,0,80.066,24973
WIREN,0,80.067,24974
WILMOUTH,0,80.067,24975
WILLIARD,0,80.067,24976
WILLERT,0,80.068,24977
WILLAERT,0,80.068,24978
WILDT,0,80.068,24979
WHELPLEY,0,80.069,24980
WESTWOOD,0,80.069,24981
WEINGART,0,80.069,24982
WEIDENBACH,0,80.07,24983
WEIDEMANN,0,80.07,24984
WEATHERMAN,0,80.07,24985
WEAKLAND,0,80.071,24986
WATWOOD,0,80.071,24987
WATTLEY,0,80.071,24988
WATERSON,0,80.072,24989
WAMBACH,0,80.072,24990
WALZER,0,80.072,24991
WALDOW,0,80.073,24992
WAAG,0,80.073,24993
VORPAHL,0,80.074,24994
VOLKMANN,0,80.074,24995
VITOLO,0,80.074,24996
VISITACION,0,80.075,24997
VINCELETTE,0,80.075,24998
VINA,0,80.075,24999
VIGGIANO,0,80.076,25000
VIETH,0,80.076,25001
VIDANA,0,80.076,25002
VERT,0,80.077,25003
VERNA,0,80.077,25004
VERGES,0,80.077,25005
VERDEJO,0,80.078,25006
VENZON,0,80.078,25007
VELARDI,0,80.078,25008
VARIAN,0,80.079,25009
VARGUS,0,80.079,25010
VANDERMEULEN,0,80.079,25011
VANDAM,0,80.08,25012
VANASSE,0,80.08,25013
VANAMAN,0,80.081,25014
UTZINGER,0,80.081,25015
URIOSTEGUI,0,80.081,25016
UPLINGER,0,80.082,25017
TWISS,0,80.082,25018
TUMLINSON,0,80.082,25019
TSCHANZ,0,80.083,25020
TRUNNELL,0,80.083,25021
TROUNG,0,80.083,25022
TROUBLEFIELD,0,80.084,25023
TROJACEK,0,80.084,25024
TRIAL,0,80.084,25025
TRELOAR,0,80.085,25026
TRANMER,0,80.085,25027
TOUCHTON,0,80.085,25028
TORSIELLO,0,80.086,25029
TORINA,0,80.086,25030
TOOTLE,0,80.086,25031
TOKI,0,80.087,25032
TOEPFER,0,80.087,25033
TIPPIN,0,80.088,25034
TIPPIE,0,80.088,25035
THRONSON,0,80.088,25036
THOMES,0,80.089,25037
TEZENO,0,80.089,25038
TEXADA,0,80.089,25039
TESTANI,0,80.09,25040
TESSMER,0,80.09,25041
TERREL,0,80.09,25042
TERRA,0,80.091,25043
TERLIZZI,0,80.091,25044
TEMPEL,0,80.091,25045
TEMBLADOR,0,80.092,25046
TAYLER,0,80.092,25047
TAWIL,0,80.092,25048
TASCH,0,80.093,25049
TAMES,0,80.093,25050
TALOR,0,80.093,25051
TALERICO,0,80.094,25052
SWINDERMAN,0,80.094,25053
SWEETLAND,0,80.094,25054
SWAGER,0,80.095,25055
SULSER,0,80.095,25056
SULLENS,0,80.096,25057
SUBIA,0,80.096,25058
STURGELL,0,80.096,25059
STUMPFF,0,80.097,25060
STUFFLEBEAM,0,80.097,25061
STUCKI,0,80.097,25062
STROHMEYER,0,80.098,25063
STREBEL,0,80.098,25064
STRAUGHAN,0,80.098,25065
STRACKBEIN,0,80.099,25066
STOBAUGH,0,80.099,25067
STETZ,0,80.099,25068
STELTER,0,80.1,25069
STEINMANN,0,80.1,25070
STEINFELD,0,80.1,25071
STEFANI,0,80.101,25072
STECHER,0,80.101,25073
STANWOOD,0,80.101,25074
STANISLAWSKI,0,80.102,25075
STANDER,0,80.102,25076
SPEZIALE,0,80.103,25077
SOPPE,0,80.103,25078
SONI,0,80.103,25079
SOL,0,80.104,25080
SOBOTKA,0,80.104,25081
SNIPE,0,80.104,25082
SMUIN,0,80.105,25083
SLIDER,0,80.105,25084
SLEE,0,80.105,25085
SKERRETT,0,80.106,25086
SJOBERG,0,80.106,25087
SITTIG,0,80.106,25088
SIMONELLI,0,80.107,25089
SIMO,0,80.107,25090
SIMA,0,80.107,25091
SILVIO,0,80.108,25092
SILVERIO,0,80.108,25093
SILVERIA,0,80.108,25094
SILSBY,0,80.109,25095
SILLMAN,0,80.109,25096
SIENKIEWICZ,0,80.11,25097
SICK,0,80.11,25098
SIA,0,80.11,25099
SHOMO,0,80.111,25100
SHOFF,0,80.111,25101
SHOENER,0,80.111,25102
SHIBA,0,80.112,25103
SHERFEY,0,80.112,25104
SHEHANE,0,80.112,25105
SHAWL,0,80.113,25106
SEXSON,0,80.113,25107
SETTON,0,80.113,25108
SERGI,0,80.114,25109
SELVY,0,80.114,25110
SEIDERS,0,80.114,25111
SEEGMILLER,0,80.115,25112
SEBREE,0,80.115,25113
SEABURY,0,80.115,25114
SCROGGIN,0,80.116,25115
SCONYERS,0,80.116,25116
SCHWALB,0,80.117,25117
SCHURG,0,80.117,25118
SCHULENBERG,0,80.117,25119
SCHULD,0,80.118,25120
SCHRAGE,0,80.118,25121
SCHOW,0,80.118,25122
SCHON,0,80.119,25123
SCHNUR,0,80.119,25124
SCHNELLER,0,80.119,25125
SCHMIDTKE,0,80.12,25126
SCHLATTER,0,80.12,25127
SCHIEFFER,0,80.12,25128
SCHENKEL,0,80.121,25129
SCHEELER,0,80.121,25130
SCHAUWECKER,0,80.121,25131
SCHARTZ,0,80.122,25132
SCHACHERER,0,80.122,25133
SCAFE,0,80.122,25134
SAYEGH,0,80.123,25135
SAVIDGE,0,80.123,25136
SAUR,0,80.124,25137
SARLES,0,80.124,25138
SARKISSIAN,0,80.124,25139
SARKIS,0,80.125,25140
SARCONE,0,80.125,25141
SAGUCIO,0,80.125,25142
SAFFELL,0,80.126,25143
SAENGER,0,80.126,25144
SACHER,0,80.126,25145
RYLEE,0,80.127,25146
RUVOLO,0,80.127,25147
RUSTON,0,80.127,25148
RUPLE,0,80.128,25149
RULISON,0,80.128,25150
RUGE,0,80.128,25151
RUFFO,0,80.129,25152
RUEHL,0,80.129,25153
RUECKERT,0,80.129,25154
RUDMAN,0,80.13,25155
RUDIE,0,80.13,25156
RUBERT,0,80.131,25157
ROZEBOOM,0,80.131,25158
ROYSDEN,0,80.131,25159
ROYLANCE,0,80.132,25160
ROTHCHILD,0,80.132,25161
ROSSE,0,80.132,25162
ROSECRANS,0,80.133,25163
RODRICK,0,80.133,25164
RODI,0,80.133,25165
ROCKMORE,0,80.134,25166
ROBNETT,0,80.134,25167
ROBERTI,0,80.134,25168
RIVETT,0,80.135,25169
RIVA,0,80.135,25170
RITZEL,0,80.135,25171
RIERSON,0,80.136,25172
RICOTTA,0,80.136,25173
RICKEN,0,80.136,25174
REZAC,0,80.137,25175
RENDELL,0,80.137,25176
REMO,0,80.138,25177
REITMAN,0,80.138,25178
REINDL,0,80.138,25179
REEB,0,80.139,25180
REDDIC,0,80.139,25181
REDDELL,0,80.139,25182
REBUCK,0,80.14,25183
REALI,0,80.14,25184
RAYE,0,80.14,25185
RASO,0,80.141,25186
RAMTHUN,0,80.141,25187
RAMSDEN,0,80.141,25188
RAMEAU,0,80.142,25189
RALPHS,0,80.142,25190
RAK,0,80.142,25191
RAGO,0,80.143,25192
RACZ,0,80.143,25193
QUINTEROS,0,80.143,25194
QUINTER,0,80.144,25195
QUINLEY,0,80.144,25196
QUIGGLE,0,80.145,25197
QUAID,0,80.145,25198
PURVINES,0,80.145,25199
PURINTON,0,80.146,25200
PURDUM,0,80.146,25201
PUMMILL,0,80.146,25202
PUGLIA,0,80.147,25203
PUETT,0,80.147,25204
PTACEK,0,80.147,25205
PRZYBYLA,0,80.148,25206
PROWSE,0,80.148,25207
PROVIDENCE,0,80.148,25208
PRESTWICH,0,80.149,25209
PRACHT,0,80.149,25210
POUTRE,0,80.149,25211
POUCHER,0,80.15,25212
PORTERA,0,80.15,25213
POLINSKY,0,80.15,25214
POAGE,0,80.151,25215
PLATTS,0,80.151,25216
PINEAU,0,80.152,25217
PINCKARD,0,80.152,25218
PILSON,0,80.152,25219
PILLING,0,80.153,25220
PILKINS,0,80.153,25221
PILI,0,80.153,25222
PIKES,0,80.154,25223
PIGRAM,0,80.154,25224
PIETILA,0,80.154,25225
PICKRON,0,80.155,25226
PIA,0,80.155,25227
PHILIPPI,0,80.155,25228
PHILHOWER,0,80.156,25229
PFLUEGER,0,80.156,25230
PFALZGRAF,0,80.156,25231
PETTIBONE,0,80.157,25232
PETT,0,80.157,25233
PETROSINO,0,80.157,25234
PERSING,0,80.158,25235
PERRINO,0,80.158,25236
PEROTTI,0,80.159,25237
PERIERA,0,80.159,25238
PERI,0,80.159,25239
PEREDO,0,80.16,25240
PERALTO,0,80.16,25241
PENNYWELL,0,80.16,25242
PENNEL,0,80.161,25243
PEN,0,80.161,25244
PELLEGREN,0,80.161,25245
PELLA,0,80.162,25246
PEDROSO,0,80.162,25247
PAULOS,0,80.162,25248
PAULDING,0,80.163,25249
PATES,0,80.163,25250
PASEK,0,80.163,25251
PARAMO,0,80.164,25252
PAOLINO,0,80.164,25253
PANGANIBAN,0,80.164,25254
PANETO,0,80.165,25255
PALUCH,0,80.165,25256
OZAKI,0,80.165,25257
OWNBEY,0,80.166,25258
OVERFELT,0,80.166,25259
OUTMAN,0,80.167,25260
OPPER,0,80.167,25261
ONSTAD,0,80.167,25262
OLAND,0,80.168,25263
OKUDA,0,80.168,25264
OERTEL,0,80.168,25265
OELKE,0,80.169,25266
NORMANDEAU,0,80.169,25267
NORDBY,0,80.169,25268
NORDAHL,0,80.17,25269
NOECKER,0,80.17,25270
NOBLIN,0,80.17,25271
NO,0,80.171,25272
NISWONGER,0,80.171,25273
NISHIOKA,0,80.171,25274
NETT,0,80.172,25275
NEPHEW,0,80.172,25276
NEGLEY,0,80.172,25277
NEEDLES,0,80.173,25278
NEDEAU,0,80.173,25279
NATERA,0,80.174,25280
NACHMAN,0,80.174,25281
NAAS,0,80.174,25282
MUSICH,0,80.175,25283
MUNGIN,0,80.175,25284
MOURER,0,80.175,25285
MOUNSEY,0,80.176,25286
MOTTOLA,0,80.176,25287
MOTHERSHED,0,80.176,25288
MOSKAL,0,80.177,25289
MOSBEY,0,80.177,25290
MORINI,0,80.177,25291
MORELES,0,80.178,25292
MOOD,0,80.178,25293
MONTALUO,0,80.178,25294
MONEYPENNY,0,80.179,25295
MONDA,0,80.179,25296
MOENCH,0,80.179,25297
MOATES,0,80.18,25298
MOAD,0,80.18,25299
MIXER,0,80.181,25300
MISSILDINE,0,80.181,25301
MISIEWICZ,0,80.181,25302
MIRABELLA,0,80.182,25303
MINOTT,0,80.182,25304
MINNIFIELD,0,80.182,25305
MINCKS,0,80.183,25306
MILUM,0,80.183,25307
MILANI,0,80.183,25308
MIKELSON,0,80.184,25309
MESTAYER,0,80.184,25310
MESS,0,80.184,25311
MERTES,0,80.185,25312
MERRIHEW,0,80.185,25313
MERLOS,0,80.185,25314
MERITT,0,80.186,25315
MELNYK,0,80.186,25316
MEDLEN,0,80.186,25317
MEDER,0,80.187,25318
MEAN,0,80.187,25319
MCVEA,0,80.188,25320
MCQUARRIE,0,80.188,25321
MCQUAIN,0,80.188,25322
MCLUCAS,0,80.189,25323
MCLESTER,0,80.189,25324
MCKITRICK,0,80.189,25325
MCKENNON,0,80.19,25326
MCINNES,0,80.19,25327
MCGRORY,0,80.19,25328
MCGRANAHAN,0,80.191,25329
MCGLAMERY,0,80.191,25330
MCGIVNEY,0,80.191,25331
MCGILVRAY,0,80.192,25332
MCCUISTON,0,80.192,25333
MCCUIN,0,80.192,25334
MCCRYSTAL,0,80.193,25335
MCCOLLEY,0,80.193,25336
MCCLERKIN,0,80.193,25337
MCCLENON,0,80.194,25338
MCCAMEY,0,80.194,25339
MCANINCH,0,80.195,25340
MAZARIEGOS,0,80.195,25341
MAYNEZ,0,80.195,25342
MATTIOLI,0,80.196,25343
MASTRONARDI,0,80.196,25344
MASONE,0,80.196,25345
MARZETT,0,80.197,25346
MARSLAND,0,80.197,25347
MARI,0,80.197,25348
MARGULIES,0,80.198,25349
MARGOLIN,0,80.198,25350
MALATESTA,0,80.198,25351
MALACHI,0,80.199,25352
MAINER,0,80.199,25353
MAIETTA,0,80.199,25354
MAGRATH,0,80.2,25355
MAESE,0,80.2,25356
